what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1400133427540
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1400133427544
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1400133427551
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1400133427558
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1400133427569
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1400133427569
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1400133427569
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1400133427573
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1400133427578
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1400133427582
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1400133427591
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1400133427593
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1400133427606
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1400133427608
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1400133427613
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1400133427625
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.100.v201011172300,"org.eclipse.wst.common.emfworkbench.integration",1400133427634
started,bundle,org.eclipse.wst.common.frameworks,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks",1400133427642
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1400133427642
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1400133427650
os,sysinfo,,,"win32",1400133427653
arch,sysinfo,,,"x86",1400133427653
ws,sysinfo,,,"win32",1400133427653
locale,sysinfo,,,"zh_CN",1400133427653
processors,sysinfo,,,"4",1400133427653
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1400133427653
java.runtime.version,sysinfo,,,"1.5.0_07-b03",1400133427653
java.specification.name,sysinfo,,,"Java Platform API Specification",1400133427653
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400133427653
java.specification.version,sysinfo,,,"1.5",1400133427653
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1400133427653
java.version,sysinfo,,,"1.5.0_07",1400133427653
java.vm.info,sysinfo,,,"mixed mode",1400133427653
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1400133427653
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1400133427653
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1400133427653
java.vm.specification.version,sysinfo,,,"1.0",1400133427653
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1400133427653
java.vm.version,sysinfo,,,"1.5.0_07-b03",1400133427653
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1400133428986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1400133429020
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1400133429114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133446982
started,bundle,com.sysdeo.eclipse.tomcat,3.3.0,"com.sysdeo.eclipse.tomcat",1400133453361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133469328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1400133469342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133473361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1400133487412
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1400133489573
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1400133489596
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1400133494121
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1400133494130
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1400133494152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133495102
started,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1400133495545
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1400133495655
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1400133495703
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1400133495913
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1400133496189
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1400133496189
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1400133496380
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1400133496441
started,bundle,org.eclipse.jst.j2ee.core,1.2.100.v201105122000,"org.eclipse.jst.j2ee.core",1400133496519
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1400133496558
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1400133496629
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1400133496655
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1400133496722
started,bundle,org.eclipse.jst.j2ee,1.1.500.v201105122000,"org.eclipse.jst.j2ee",1400133496815
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1400133496815
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.500.v201012020700,"org.eclipse.jst.j2ee.navigator.ui",1400133496832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133508871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133509030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133509277
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1400133509758
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1400133510462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133512322
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1400133512900
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1400133512975
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1400133513043
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1400133513093
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133513151
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1400133513273
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1400133514211
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1400133514264
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1400133514270
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133516263
started,bundle,org.eclipse.jst.jsp.core,1.2.400.v201105162116,"org.eclipse.jst.jsp.core",1400133517773
started,bundle,org.eclipse.wst.html.core,1.1.500.v201104191551,"org.eclipse.wst.html.core",1400133517804
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1400133517885
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1400133519298
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1400133519303
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1400133519389
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1400133519417
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1400133519431
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1400133519464
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1400133519677
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1400133519718
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1400133519726
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1400133520002
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1400133520012
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1400133521176
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1400133523416
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1400133523797
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1400133523969
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1400133524210
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1400133525849
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400133527825
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.SourceView",1400133535402
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.SourceView",1400133535462
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133536282
closed,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.SourceView",1400133536322
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1400133537478
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1400133537522
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133538270
closed,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavadocView",1400133538318
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1400133539840
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133539854
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1400133540651
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133540689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133548564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133559698
opened,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1400133559804
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1400133559884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1400133559884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1400133559884
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133561702
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1400133569333
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1400133570109
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1400133571345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133573498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133573856
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400133573868
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1400133595378
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400133596896
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1400133598128
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400133601357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133608151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133734788
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133740827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133743105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133751751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1400133751768
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400133759447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133774588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133798823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133806815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133807939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133808672
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1400133809977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133853688
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400133855994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1400133860042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133860391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133860725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1400133864825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400133887811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134137120
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400134138460
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400134196861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134198968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134308125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134313085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134442964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134451641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134465017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134526153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134562340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134617481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134621254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134784577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134786286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134800742
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400134802381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400134811311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135408870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135410712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135413215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135414755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135546494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135547384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135872484
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1400135875061
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1400135882205
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PropertiesFileEditor",1400135882394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400135889665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400136405941
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1400136406771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400136415681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1400136420761
